41	1510594121598	-0.954	-7.187	6.354	run10hz
42	1510594121618	-0.957	-7.187	6.317	run10hz
43	1510594121638	-0.894	-7.17	6.326	run10hz
44	1510594121658	-0.912	-7.146	6.372	run10hz
45	1510594121678	-0.988	-7.112	6.369	run10hz
46	1510594121699	-0.905	-7.16	6.404	run10hz
47	1510594121719	-0.959	-7.153	6.372	run10hz
48	1510594121739	-0.959	-7.15	6.37	run10hz
49	1510594121759	-0.975	-7.14	6.363	run10hz
50	1510594121779	-0.843	-7.08	6.413	run10hz
51	1510594121800	-1.046	-7.131	6.41	run10hz
52	1510594121820	-1.03	-7.057	6.42	run10hz
53	1510594121840	-0.945	-7.1	6.363	run10hz
54	1510594121860	-0.873	-7.153	6.432	run10hz
55	1510594121880	-0.967	-7.149	6.368	run10hz
56	1510594121900	-0.964	-7.098	6.416	run10hz
57	1510594121921	-0.971	-7.114	6.374	run10hz
58	1510594121941	-0.901	-7.136	6.411	run10hz
59	1510594121961	-0.873	-7.094	6.439	run10hz
60	1510594121981	-0.991	-7.068	6.445	run10hz
61	1510594122002	-1.124	-7.106	6.395	run10hz
62	1510594122022	-1.189	-7.138	6.38	run10hz
63	1510594122042	-1.041	-7.077	6.434	run10hz
64	1510594122062	-1.047	-7.108	6.329	run10hz
65	1510594122082	-0.91	-7.242	6.347	run10hz
66	1510594122103	-0.927	-7.182	6.283	run10hz
67	1510594122123	-0.863	-7.182	6.278	run10hz
68	1510594122143	-0.845	-7.198	6.259	run10hz
69	1510594122163	-0.727	-7.434	6.024	run10hz
70	1510594122184	-0.953	-7.209	6.051	run10hz
71	1510594122204	-0.604	-7.296	6.15	run10hz
72	1510594122224	-0.822	-6.971	6.198	run10hz
73	1510594122245	-0.972	-7.103	6.012	run10hz
74	1510594122264	-0.804	-7.442	5.846	run10hz
75	1510594122284	-0.924	-7.744	5.658	run10hz
76	1510594122305	-0.953	-7.844	5.758	run10hz
77	1510594122325	-1.35	-8.123	5.514	run10hz
78	1510594122345	-1.237	-8.184	5.749	run10hz
79	1510594122365	-1.188	-8.223	5.789	run10hz
80	1510594122385	-1.432	-7.597	6.053	run10hz
81	1510594122406	-0.988	-7.621	6.228	run10hz
82	1510594122426	-1.244	-7.555	6.501	run10hz
83	1510594122446	-1.614	-6.533	7.167	run10hz
84	1510594122466	-0.268	-6.658	7.841	run10hz
85	1510594122486	-2.089	-5.802	7.175	run10hz
86	1510594122507	-1.762	-9.512	6.239	run10hz
87	1510594122527	-0.699	-10.021	6.298	run10hz
88	1510594122547	-0.917	-11.505	5.65	run10hz
89	1510594122567	-1.791	-11.45	6.214	run10hz
90	1510594122587	-4.754	-14.475	10.136	run10hz
91	1510594122608	-1.447	-17.508	13.102	run10hz
92	1510594122628	-4.603	-15.492	15.918	run10hz
93	1510594122648	-3.58	-19.566	19.294	run10hz
94	1510594122668	-9.845	-10.197	19.294	run10hz
95	1510594122688	-8.712	-8.368	19.294	run10hz
96	1510594122709	-7.369	-3.743	19.294	run10hz
97	1510594122729	-6.503	-5.981	19.294	run10hz
98	1510594122749	-5.666	-6.06	19.294	run10hz
99	1510594122769	-4.623	-7.621	17.65	run10hz
100	1510594122789	-3.026	-9.426	12.344	run10hz
101	1510594122810	-3.567	-11.334	6.836	run10hz
102	1510594122830	-2.063	-12.633	3.401	run10hz
103	1510594122850	-5.43	-13.115	0.438	run10hz
104	1510594122870	-2.41	-13.054	-1.428	run10hz
105	1510594122890	-0.619	-15.484	-2.655	run10hz
106	1510594122911	1.8	-19.566	-3.615	run10hz
107	1510594122931	4.651	-19.566	-5.294	run10hz
108	1510594122951	4.655	-19.566	-11.932	run10hz
109	1510594122971	3.863	-19.566	-17.65	run10hz
110	1510594122991	1.874	-19.566	-19.932	run10hz
111	1510594123012	2.154	-19.566	-19.932	run10hz
112	1510594123032	3.02	-10.239	-19.932	run10hz
113	1510594123052	13.783	-19.566	-3.562	run10hz
114	1510594123072	-2.747	-8.202	1.51	run10hz
115	1510594123092	-14.227	-19.566	19.294	run10hz
116	1510594123113	8.026	-15.508	5.93	run10hz
117	1510594123133	0.948	-6.437	6.085	run10hz
118	1510594123153	1.61	-8.934	5.029	run10hz
119	1510594123173	0.426	-9.36	4.942	run10hz
120	1510594123194	-1.356	-10.058	5.12	run10hz
121	1510594123214	-1.127	-11.43	5.283	run10hz
122	1510594123234	-0.766	-9.482	7.067	run10hz
123	1510594123255	-0.554	-3.66	8.451	run10hz
124	1510594123274	-3.015	-14.285	16.035	run10hz
125	1510594123294	0.879	-13.184	19.294	run10hz
126	1510594123315	-2.83	-19.566	15.209	run10hz
127	1510594123335	-6.179	-19.566	-0.172	run10hz
128	1510594123355	0.058	-9.973	-0.877	run10hz
129	1510594123375	5.568	-18.913	12.678	run10hz
130	1510594123395	4.854	-13.932	17.839	run10hz
131	1510594123416	1.669	-13.625	19.294	run10hz
132	1510594123436	0.213	-11.657	19.294	run10hz
133	1510594123456	-4.332	-9.076	19.294	run10hz
134	1510594123476	-12.188	-17.337	19.294	run10hz
135	1510594123496	-15.352	-12.923	19.294	run10hz
136	1510594123517	-7.435	-6.258	19.294	run10hz
137	1510594123537	-3.148	-5.456	19.294	run10hz
138	1510594123557	0.419	-3.698	12.038	run10hz
139	1510594123577	0.294	-8.445	8.511	run10hz
140	1510594123597	-4.417	-14.661	4.513	run10hz
141	1510594123618	-5.649	-18.991	1.418	run10hz
142	1510594123638	-8.908	-19.566	0.625	run10hz
143	1510594123658	-5.647	-19.566	0.013	run10hz
144	1510594123678	1.624	-19.566	-0.01	run10hz
145	1510594123699	3.977	-19.566	-0.076	run10hz
146	1510594123719	5.904	-19.566	-1.612	run10hz
147	1510594123743	3.555	-19.566	-5.652	run10hz
148	1510594123759	4.961	-19.566	-9.565	run10hz
149	1510594123779	2.948	-19.566	-19.91	run10hz
150	1510594123799	6.22	-19.566	-19.932	run10hz
151	1510594123820	10.093	-19.566	-19.932	run10hz
152	1510594123840	8.405	-13.468	-19.179	run10hz
153	1510594123860	-3.03	19.66	-19.932	run10hz
154	1510594123880	-6.217	-19.566	19.294	run10hz
155	1510594123900	-3.513	-19.566	19.294	run10hz
156	1510594123921	-8.101	-7.56	3.346	run10hz
157	1510594123941	-0.189	-4.798	4.042	run10hz
158	1510594123961	-2.724	-5.829	6.395	run10hz
159	1510594123981	-1.782	-10.861	4.825	run10hz
160	1510594124001	0.021	-11.056	5.766	run10hz
161	1510594124021	0.564	-6.864	9.347	run10hz
162	1510594124042	-1.247	-4.754	11.026	run10hz
163	1510594124062	-1.909	-2.068	18.846	run10hz
164	1510594124082	1.881	-19.566	18.567	run10hz
165	1510594124102	3.382	-19.566	3.637	run10hz
166	1510594124123	-3.509	-19.566	5.587	run10hz
167	1510594124143	-0.172	-14.584	-3.332	run10hz
168	1510594124163	-3.818	-18.925	19.294	run10hz
169	1510594124183	-9.697	-17.76	13.335	run10hz
170	1510594124203	-6.163	-19.566	19.294	run10hz
171	1510594124224	-0.931	-17.029	19.294	run10hz
172	1510594124244	-4.328	-14.807	19.294	run10hz
173	1510594124265	-8.92	-14.653	19.294	run10hz
174	1510594124284	-12.795	-12.868	19.294	run10hz
175	1510594124304	-16.365	-10.771	19.294	run10hz
176	1510594124324	-12.63	0.405	19.294	run10hz
177	1510594124345	-4.437	4.265	18.299	run10hz
178	1510594124365	-1.622	3.345	13.072	run10hz
179	1510594124385	-1.818	-4.77	11.003	run10hz
180	1510594124405	-5	-13.907	9.24	run10hz
181	1510594124426	-5.988	-19.444	6.876	run10hz
182	1510594124446	-6.068	-19.566	5.379	run10hz
183	1510594124466	-7.926	-19.566	2.029	run10hz
184	1510594124486	-5.331	-19.566	1.136	run10hz
185	1510594124506	-5.349	-19.566	3.282	run10hz
186	1510594124526	2.386	-19.566	6.531	run10hz
187	1510594124547	5.097	-19.566	4.041	run10hz
188	1510594124567	4.678	-19.566	-8.326	run10hz
189	1510594124587	6.269	-19.566	-19.932	run10hz
190	1510594124607	12.064	-19.566	-19.932	run10hz
191	1510594124628	3.888	-19.566	-19.932	run10hz
192	1510594124648	8.806	-17.178	-19.932	run10hz
193	1510594124668	7.32	19.66	-19.932	run10hz
194	1510594124688	-3.915	-19.566	19.294	run10hz
195	1510594124708	7.981	-16.589	19.294	run10hz
196	1510594124728	3.642	-13.361	1.993	run10hz
197	1510594124749	0.614	-8.126	6.776	run10hz
198	1510594124769	-3.797	-2.659	6.786	run10hz
199	1510594124789	-0.979	-9.207	4.321	run10hz
200	1510594124809	-0.553	-11.008	4.54	run10hz
201	1510594124829	0.936	-8.576	7.351	run10hz
202	1510594124850	-0.413	-4.135	8.816	run10hz
203	1510594124870	3.238	-13.755	8.098	run10hz
204	1510594124890	2.649	-19.566	19.294	run10hz
205	1510594124910	6.941	-19.566	6.137	run10hz
206	1510594124930	8.947	-19.566	12.784	run10hz
207	1510594124951	12.004	-19.566	10.756	run10hz
208	1510594124971	-12.686	-19.566	15.064	run10hz
209	1510594124991	-13.935	-16.031	19.294	run10hz
210	1510594125011	-11.882	-9.99	19.294	run10hz
211	1510594125031	-7.355	-9.127	19.294	run10hz
212	1510594125051	-9.552	-10.642	19.294	run10hz
213	1510594125072	-14.742	-12.137	19.294	run10hz
214	1510594125092	-18.28	-9.446	19.294	run10hz
215	1510594125112	-18.155	-7.01	19.294	run10hz
216	1510594125132	-9.266	-1.105	19.294	run10hz
217	1510594125153	-9.014	-4.593	16.049	run10hz
218	1510594125173	-14.566	-10.798	6.664	run10hz
219	1510594125193	-18.442	-19.566	2.321	run10hz
220	1510594125213	-19.491	-19.566	-5.149	run10hz
221	1510594125233	-7.866	-19.566	-12.447	run10hz
222	1510594125258	-7.66	-19.566	-18.405	run10hz
223	1510594125275	-9.58	-19.566	-19.932	run10hz
224	1510594125294	-14.669	-19.566	-19.932	run10hz
225	1510594125314	-16.783	-19.566	-19.932	run10hz
226	1510594125334	-15.001	-14.372	-19.932	run10hz
227	1510594125354	-6.451	-9.024	-14.972	run10hz
228	1510594125375	-4.756	-4.537	-8.561	run10hz
229	1510594125395	-4.745	-3.094	-3.429	run10hz
230	1510594125415	-6.324	-2.415	-0.993	run10hz
231	1510594125435	-7.871	-2.202	-1.727	run10hz
232	1510594125455	-8.146	-1.235	-2.172	run10hz
233	1510594125476	-7.998	-5.268	4.656	run10hz
234	1510594125496	-11.66	-10.699	9.984	run10hz
235	1510594125516	-13.637	-16.775	13.238	run10hz
236	1510594125536	-13.529	-12.864	8.288	run10hz
237	1510594125556	-13.918	-15.083	7.05	run10hz
238	1510594125577	-14.933	-16.69	5.713	run10hz
239	1510594125597	-14.556	-17.983	2.535	run10hz
240	1510594125617	-12.365	-15.426	-2.299	run10hz
241	1510594125637	19.519	-19.566	2.937	run10hz
242	1510594125658	-5.826	-18.169	-4.443	run10hz
243	1510594125678	-10.782	-10.219	6.265	run10hz
244	1510594125698	-6.105	-7.844	10.452	run10hz
245	1510594125718	-2.833	-4.703	7.748	run10hz
246	1510594125738	-2.863	-5.688	7.015	run10hz
247	1510594125759	-2.674	-8.125	5.581	run10hz
248	1510594125779	-1.417	-8.51	5.369	run10hz
249	1510594125799	-1.195	-8.918	5.458	run10hz
250	1510594125819	-1.523	-8.031	5.896	run10hz
251	1510594125839	-1.344	-7.625	5.828	run10hz
252	1510594125859	-1.665	-6.462	6.478	run10hz
253	1510594125879	-2.152	-8.21	3.893	run10hz
254	1510594125900	-2.404	-7.682	5.042	run10hz
255	1510594125920	-0.89	-9.138	4.572	run10hz
256	1510594125940	-0.527	-8.798	5.057	run10hz
257	1510594125961	-0.936	-8.608	5.769	run10hz
258	1510594125981	-0.535	-9.462	8.173	run10hz
259	1510594126001	-0.585	-12.514	10.686	run10hz
260	1510594126021	-0.251	-10.752	12.093	run10hz
261	1510594126041	2.431	-0.52	19.294	run10hz
262	1510594126061	2.124	1.166	19.294	run10hz
263	1510594126081	0.579	2.873	19.294	run10hz
264	1510594126102	-0.716	1.795	16.294	run10hz
265	1510594126122	-3.398	-1.653	12.3	run10hz
266	1510594126142	-5.664	-8.396	11.194	run10hz
267	1510594126163	-8.208	-8.606	6.597	run10hz
268	1510594126183	-7.802	-8.998	2.084	run10hz
269	1510594126203	-4.557	-11.545	-1.592	run10hz
270	1510594126223	-2.475	-19.566	-1.845	run10hz
271	1510594126243	-2.831	-19.566	-5.051	run10hz
272	1510594126263	-1.794	-17.008	-8.98	run10hz
273	1510594126285	0.196	-17.276	-19.535	run10hz
274	1510594126304	-9.901	-19.566	-19.932	run10hz
275	1510594126324	1.235	-13.794	10.021	run10hz
276	1510594126344	-5.276	-2.481	19.294	run10hz
277	1510594126364	-2.634	-8.098	2.598	run10hz
278	1510594126385	-2.416	-17.805	11.874	run10hz
279	1510594126405	-5.386	-10.287	5.014	run10hz
280	1510594126425	-1.933	-7.157	6.381	run10hz
281	1510594126445	-2.308	-6.843	6.031	run10hz
282	1510594126466	-2.559	-7.562	6.485	run10hz
283	1510594126486	-2.371	-7.221	6.257	run10hz
284	1510594126506	-2.73	-7.048	6.197	run10hz
285	1510594126526	-3.112	-6.952	6.071	run10hz
286	1510594126546	-2.67	-7.017	6.213	run10hz
287	1510594126567	-2.38	-7.421	6.431	run10hz
288	1510594126587	-2.358	-7.041	6.361	run10hz
289	1510594126607	-1.949	-7.018	6.427	run10hz
290	1510594126627	-2.63	-6.461	6.206	run10hz
291	1510594126647	-2.673	-6.4	6.211	run10hz
292	1510594126668	-2.583	-5.986	6.053	run10hz
293	1510594126688	-2.981	-6.03	6.142	run10hz
294	1510594126708	-1.659	-7.73	6.739	run10hz
295	1510594126728	-2.288	-7.121	6.431	run10hz
296	1510594126751	-2.178	-6.954	6.364	run10hz
297	1510594126769	-2.393	-6.79	6.315	run10hz
298	1510594126789	-2.509	-6.895	6.32	run10hz
299	1510594126809	-2.388	-6.798	6.311	run10hz
300	1510594126829	-2.356	-6.811	6.319	run10hz
301	1510594126849	-2.402	-6.768	6.316	run10hz
302	1510594126869	-2.46	-6.648	6.237	run10hz
303	1510594126890	-2.078	-6.941	6.388	run10hz
304	1510594126910	-2.277	-6.786	6.374	run10hz
305	1510594126930	-2.207	-6.825	6.336	run10hz
306	1510594126950	-2.073	-6.75	6.341	run10hz
307	1510594126970	-2.186	-7.04	6.419	run10hz
308	1510594126990	-1.809	-7.106	6.45	run10hz
309	1510594127010	-2.267	-6.945	6.424	run10hz
310	1510594127030	-2.14	-6.951	6.341	run10hz
