Timestamp	X	Y	Z
1510593974485	-1.166	-6.966	6.648
1510593974504	-1.155	-6.977	6.644
1510593974525	-1.146	-6.985	6.669
1510593974544	-1.182	-6.975	6.626
1510593974565	-1.189	-6.987	6.613
1510593974584	-1.205	-6.994	6.661
1510593974606	-1.19	-6.975	6.622
1510593974625	-1.174	-6.969	6.652
1510593974645	-1.171	-6.973	6.655
1510593974665	-1.19	-6.974	6.62
1510593974686	-1.202	-6.991	6.63
1510593974706	-1.176	-6.987	6.672
1510593974726	-1.191	-6.969	6.621
1510593974746	-1.141	-6.989	6.621
1510593974766	-1.135	-7.007	6.671
1510593974786	-1.196	-6.992	6.649
1510593974806	-1.162	-6.997	6.623
1510593974830	-1.198	-6.992	6.635
1510593974852	-1.176	-6.996	6.626
1510593974869	-1.18	-6.978	6.649
1510593974887	-1.238	-6.976	6.638
1510593974907	-1.201	-6.981	6.634
1510593974927	-1.221	-6.988	6.634
1510593974947	-1.181	-7	6.634
1510593974968	-1.174	-6.999	6.664
1510593974988	-1.177	-6.981	6.647
1510593975008	-1.221	-6.97	6.625
1510593975029	-1.174	-6.987	6.636
1510593975048	-1.177	-6.966	6.637
1510593975068	-1.184	-6.985	6.639
1510593975088	-1.224	-6.987	6.637
1510593975109	-1.201	-6.978	6.646
1510593975129	-1.159	-6.99	6.634
1510593975149	-1.174	-6.977	6.6
1510593975169	-1.249	-6.972	6.63
1510593975189	-1.28	-6.976	6.626
1510593975210	-1.163	-7.009	6.614
1510593975230	-1.15	-6.998	6.64
1510593975250	-1.199	-6.949	6.642
1510593975270	-1.192	-7.006	6.631
1510593975290	-1.165	-6.976	6.622
1510593975310	-1.147	-6.993	6.627
1510593975331	-1.185	-6.974	6.592
1510593975351	-1.144	-6.978	6.615
1510593975371	-1.193	-6.991	6.664
1510593975391	-1.142	-6.98	6.645
1510593975411	-1.166	-6.979	6.662
1510593975433	-1.177	-6.949	6.672
1510593975452	-1.101	-6.985	6.638
1510593975472	-1.16	-6.986	6.666
1510593975492	-1.201	-6.982	6.669
1510593975512	-1.184	-7	6.617
1510593975533	-1.156	-7.01	6.623
1510593975553	-1.241	-6.979	6.617
1510593975573	-1.119	-6.975	6.642
1510593975593	-1.091	-6.99	6.607
1510593975614	-1.105	-6.941	6.685
1510593975634	-1.111	-6.996	6.661
1510593975654	-1.167	-6.963	6.686
1510593975674	-1.264	-6.986	6.635
1510593975694	-1.256	-7.002	6.628
1510593975714	-1.163	-7.054	6.621
1510593975734	-1.187	-7.064	6.668
1510593975755	-1.251	-7.022	6.695
1510593975774	-1.332	-7.036	6.702
1510593975775	-1.46	-7.128	6.716
1510593975776	-1.422	-7.425	6.29
1510593975777	-2.862	-8.938	5.902
1510593975778	-4.062	-19.529	8.924
1510593975779	1.695	-19.529	-8.232
1510593975780	13.146	-19.529	-16.673
1510593975781	13.879	-19.529	-19.8
1510593975782	10.851	-19.529	-19.339
1510593975783	4.827	-19.529	-12.771
1510593975784	2.943	-19.529	-4.763
1510593975785	5.166	-19.529	1.86
1510593975786	2.225	-19.529	8.909
1510593975787	0.043	-19.529	11.616
1510593975788	-3.215	-19.529	14.748
1510593975789	-3.849	-19.529	16.748
1510593975790	-3.629	-19.529	18.609
1510593975791	-3.998	-19.529	19.426
1510593975792	-7.174	-19.529	19.426
1510593975793	-10.806	-15.875	19.426
1510593975794	-10.937	-5.795	19.426
1510593975795	-15.246	-0.922	19.426
1510593975796	-16.656	4.655	19.426
1510593975797	-16.813	7.832	19.426
1510593975798	-18.372	6.61	19.426
1510593975799	-17.331	4.2	19.426
1510593975800	-16.607	-6.453	19.426
1510593975801	-12.956	-17.194	19.426
1510593975802	-10.223	-19.529	19.426
1510593975803	-8.682	-19.529	19.426
1510593975804	-9.513	-19.529	19.426
1510593975805	-13.427	-19.529	19.426
1510593975806	-19.188	-19.529	19.426
1510593975807	-19.668	-19.529	19.426
1510593975808	-12.814	-19.529	-19.8
1510593975809	7.732	-19.529	-0.088
1510593975810	19.293	19.697	-15.754
1510593975811	14.043	-19.529	-19.8
1510593975812	-6.18	-2.274	-19.8
1510593975813	3.734	-9.322	-19.8
1510593975814	17.386	-15.156	-19.8
1510593975820	14.037	-4.029	-19.085
1510593975840	5.939	-6.346	-19.677
1510593975860	3.828	-2.597	-19.8
1510593975885	4.289	-7.318	-17.692
1510593975901	6.176	-7.848	-15.913
1510593975921	6.036	-11.834	-13.56
1510593975941	3.729	-11.312	-10.836
1510593975965	4.205	-10.942	-6.973
1510593975982	4.617	-13.495	-3.65
1510593976003	4.243	-15.746	-0.911
1510593976023	3.777	-19.529	2.262
1510593976042	1.406	-18.024	7.34
1510593976062	1.643	-19.068	16.281
1510593976083	1.113	-14.051	19.426
1510593976103	1.406	-4.841	19.426
1510593976123	-1.286	-15.204	19.426
1510593976143	-6.833	-7.758	19.426
1510593976163	-9.286	-4.119	14.661
