1	1510594080341	-1.177	-6.932	6.353	walk40hz
2	1510594080342	-1.177	-6.932	6.353	walk40hz
3	1510594080343	-1.177	-6.932	6.353	walk40hz
4	1510594080344	-1.177	-6.932	6.353	walk40hz
5	1510594080345	-1.177	-6.932	6.353	walk40hz
6	1510594080346	-1.177	-6.932	6.353	walk40hz
7	1510594080347	-1.177	-6.932	6.353	walk40hz
8	1510594080348	-1.177	-6.932	6.353	walk40hz
9	1510594080349	-1.177	-6.932	6.353	walk40hz
10	1510594080350	-1.177	-6.932	6.353	walk40hz
11	1510594080351	-1.177	-6.932	6.353	walk40hz
12	1510594080352	-1.177	-6.932	6.353	walk40hz
13	1510594080353	-1.197	-6.981	6.481	walk40hz
14	1510594080354	-1.162	-7.008	6.475	walk40hz
15	1510594080355	-1.177	-7.011	6.472	walk40hz
16	1510594080356	-1.228	-6.995	6.468	walk40hz
17	1510594080357	-1.231	-6.996	6.459	walk40hz
18	1510594080358	-1.197	-6.989	6.466	walk40hz
19	1510594080359	-1.219	-6.977	6.459	walk40hz
20	1510594080363	-1.253	-6.977	6.487	walk40hz
21	1510594080368	-1.208	-6.984	6.475	walk40hz
22	1510594080374	-1.165	-6.994	6.477	walk40hz
23	1510594080378	-1.207	-6.993	6.461	walk40hz
24	1510594080383	-1.223	-6.989	6.451	walk40hz
25	1510594080389	-1.211	-7.014	6.449	walk40hz
26	1510594080394	-1.197	-7.027	6.453	walk40hz
27	1510594080399	-1.205	-6.957	6.442	walk40hz
28	1510594080404	-1.202	-7.075	6.517	walk40hz
29	1510594080409	-1.192	-7.005	6.523	walk40hz
30	1510594080414	-1.191	-7.005	6.528	walk40hz
31	1510594080419	-1.181	-7.012	6.514	walk40hz
32	1510594080424	-1.221	-7.008	6.475	walk40hz
33	1510594080429	-1.226	-6.992	6.463	walk40hz
34	1510594080434	-1.237	-6.984	6.455	walk40hz
35	1510594080439	-1.229	-7.019	6.477	walk40hz
36	1510594080444	-1.217	-7.016	6.46	walk40hz
37	1510594080449	-1.17	-6.988	6.483	walk40hz
38	1510594080454	-1.156	-7.03	6.517	walk40hz
39	1510594080459	-1.178	-7.004	6.471	walk40hz
40	1510594080464	-1.229	-6.999	6.466	walk40hz
41	1510594080469	-1.236	-6.998	6.465	walk40hz
42	1510594080474	-1.21	-6.98	6.459	walk40hz
43	1510594080479	-1.203	-7.019	6.495	walk40hz
44	1510594080484	-1.192	-7.002	6.511	walk40hz
45	1510594080490	-1.186	-6.997	6.482	walk40hz
46	1510594080495	-1.204	-6.994	6.526	walk40hz
47	1510594080500	-1.222	-6.958	6.487	walk40hz
48	1510594080505	-1.256	-6.995	6.495	walk40hz
49	1510594080510	-1.219	-7.012	6.476	walk40hz
50	1510594080515	-1.174	-7.021	6.495	walk40hz
51	1510594080520	-1.182	-7.006	6.499	walk40hz
52	1510594080525	-1.214	-7.005	6.483	walk40hz
53	1510594080530	-1.259	-6.988	6.454	walk40hz
54	1510594080535	-1.193	-7.023	6.492	walk40hz
55	1510594080540	-1.151	-7.019	6.507	walk40hz
56	1510594080546	-1.137	-7.007	6.492	walk40hz
57	1510594080551	-1.166	-7.017	6.454	walk40hz
58	1510594080556	-1.231	-6.998	6.455	walk40hz
59	1510594080561	-1.23	-6.983	6.482	walk40hz
60	1510594080566	-1.188	-7.008	6.484	walk40hz
61	1510594080570	-1.145	-7.021	6.46	walk40hz
62	1510594080576	-1.179	-7.01	6.458	walk40hz
63	1510594080581	-1.223	-6.975	6.492	walk40hz
64	1510594080586	-1.216	-7.003	6.496	walk40hz
65	1510594080591	-1.182	-6.981	6.491	walk40hz
66	1510594080596	-1.207	-7.005	6.511	walk40hz
67	1510594080601	-1.239	-6.99	6.477	walk40hz
68	1510594080606	-1.234	-6.995	6.493	walk40hz
69	1510594080611	-1.243	-7.002	6.501	walk40hz
70	1510594080616	-1.214	-7.014	6.474	walk40hz
71	1510594080621	-1.189	-6.988	6.511	walk40hz
72	1510594080626	-1.182	-6.996	6.502	walk40hz
73	1510594080631	-1.188	-6.981	6.483	walk40hz
