Timestamp,X,Y,Z
3.125,-0.9959879,-0.97683424,9.078813
3.146,-1.2258313,-1.0534487,9.174581
3.167,-1.3215992,-1.1492168,9.212888
3.188,-1.4365209,-1.4173673,9.710881
3.209,-1.3599066,-1.4748282,10.055647
3.23,-1.3215992,-1.3790601,10.132261
3.252,-1.2258313,-1.3407528,10.28549
3.272,-1.2066776,-1.2258313,10.055647
3.293,-1.1683704,-1.0726023,9.768343
3.314,-1.1492168,-0.6512228,9.423577
3.335,-1.1300632,-0.63206923,9.423577
3.357,-1.0534487,-0.7852981,9.481038
3.378,-0.9193734,-0.82360536,9.4618845
3.399,-0.84275895,-0.7661445,9.404424
3.42,-0.9002198,-0.5746084,9.423577
3.441,-0.97683424,-0.4405331,9.65342
3.463,-1.0151415,-0.2873042,9.730036
3.484,-1.0534487,-0.2873042,9.672574
3.505,-1.091756,-0.114921674,9.615113
3.526,-1.0534487,-0.13407528,9.538499
3.547,-1.0534487,-0.13407528,9.538499
3.568,-0.9193734,-0.13407528,9.38527
3.589,-0.9193734,-0.13407528,9.576806
3.61,-1.0151415,-0.114921674,9.576806
3.632,-1.2066776,-0.038307227,9.825804
3.652,-1.3407528,-0.038307227,10.055647
3.673,-1.3599066,-0.15322891,10.438719
3.694,-1.3599066,-0.15322891,10.438719
3.715,-1.2641385,-0.15322891,10.840945
3.735,-1.2258313,-0.095768064,10.97502
3.756,-1.532289,-1.0151415,11.607089
3.777,-1.5897498,-1.5897498,12.334927
3.798,-1.3215992,-1.9919758,11.760318
3.818,-0.9959879,-1.7046715,10.247183
3.839,-0.6895301,-0.038307227,8.734048
3.86,-0.9002198,-0.057460837,9.289502
3.881,-1.2066776,-0.6703764,10.189722
3.902,-1.2066776,-0.6703764,10.189722
3.923,-1.091756,-1.6663643,10.0748005
3.944,-0.47884032,-2.2026656,9.691728
3.965,-0.47884032,-2.2026656,9.691728
3.986,-0.13407528,-1.9919758,9.232041
4.006,0.076614454,-1.5705962,9.11712
4.027,0.13407528,-1.3599066,9.021352
4.048,0.21068974,-1.283292,9.021352
4.069,0.24899697,-1.3407528,9.366117
4.089,-0.019153614,-1.5705962,9.634267
4.11,-0.21068974,-1.283292,9.519345
4.131,-0.26815057,-1.1683704,9.442731
4.152,-0.3256114,-0.9002198,9.404424
4.172,-0.4405331,-0.38307226,9.519345
4.193,-0.51714754,-0.51714754,9.844957
4.214,-0.49799395,-0.6703764,9.864111
4.234,-0.49799395,-0.6703764,9.864111
4.255,-0.42137948,-1.1109096,9.749189
4.276,-0.21068974,-1.0726023,9.538499
4.297,-0.13407528,-0.82360536,9.538499
4.318,-0.076614454,-0.6895301,9.519345
4.339,-0.30645782,-0.4405331
4.36,-0.30645782,-0.4405331,9.65342
4.381,-0.49799395,-0.40222588,9.59596
4.402,-0.5554548,-0.38307226,9.576806
4.422,-0.49799395,-0.34476504,9.557652
4.443,-0.24899697,-0.076614454,9.232041
4.464,-0.30645782,-0.095768064,9.366117
4.485,-0.24899697,-0.21068974,9.710881
4.506,-0.24899697,-0.4405331,10.208876
4.528,-0.30645782,-0.6895301,10.228029
4.549,-0.13407528,-0.5554548,10.208876
4.57,-0.15322891,-0.5554548,10.247183
4.592,-0.36391863
4.616,-0.40222588,-0.4596867,11.147403
4.637,-0.70868367,-1.2641385,11.511321
4.659,-0.86191255,-1.7238251,11.626243
