Timestamp,X,Y,Z
0.021,1.0342951,-9.59596,2.0494366
0.042,0.97683424,-9.634267,2.030283
0.062,1.0534487,-9.65342,1.9536685
0.083,1.1683704,-9.634267,1.8962077
0.104,1.1492168,-9.615113,1.8579005
0.125,0.8810662,-9.730036,1.9153613
0.146,1.0726023,-9.576806,1.9345149
0.167,0.80445176,-9.710881,1.8195932
0.188,0.93852705,-9.691728,1.8387468
0.209,0.95768064,-9.672574,1.8962077
0.23,0.93852705,-9.65342,1.9919758
0.251,0.93852705,-9.65342,1.9919758
0.273,0.80445176,-9.691728,1.7621324
0.294,0.80445176,-9.691728,1.7621324
0.315,1.091756,-9.615113,1.8195932
0.336,1.091756,-9.615113,1.8195932
0.357,1.2641385,-9.59596,1.781286
0.378,1.1300632,-9.65342,1.8579005
0.399,0.7852981,-9.691728,1.9345149
0.42,0.7852981,-9.691728,1.9345149
0.44,0.70868367,-9.634267,2.0111294
0.462,0.6512228,-9.672574,1.9536685
0.485,0.5746084,-9.65342,1.9919758
0.506,0.84275895,-9.634267,2.126051
0.526,1.091756,-9.730036,1.8962077
0.551,1.091756,-9.730036,1.8962077
0.571,1.1492168,-9.615113,1.6280571
0.592,1.4939818,-9.615113,1.5131354
0.613,1.7621324,-9.59596,1.4173673
0.634,1.8195932,-9.59596,1.5705962
0.655,1.6855179,-9.634267,1.532289
0.676,1.6855179,-9.634267,1.532289
0.696,0.95768064,-9.730036,1.6472107
0.717,1.0726023,-9.634267,1.5897498
0.738,0.9959879,-9.65342,1.7429788
0.759,0.47884032,-9.634267,1.9345149
0.78,0.95768064,-9.65342,1.8387468
0.801,0.93852705,-9.730036,1.8579005
0.822,0.8810662,-9.65342,1.8962077
0.842,0.97683424,-9.672574,1.781286
0.863,1.283292,-9.634267,1.5514426
0.884,1.532289,-9.730036,1.4556745
0.905,1.1109096,-9.634267,1.4939818
0.926,0.61291564,-9.921572,1.6089035
0.947,0.5554548,-9.902418,1.5514426
0.968,0.26815057,-9.768343,1.6855179
0.989,0.6895301,-9.80665,1.7238251
1.012,0.95768064,-9.672574,1.6472107
1.033,1.283292,-9.710881,1.8387468
1.054,0.72783726,-9.730036,1.5705962
1.075,0.72783726,-9.749189,1.5705962
1.096,0.9193734,-9.615113,1.781286
1.118,0.93852705,-9.576806,2.0685902
1.139,0.86191255,-9.844957,2.0111294
1.16,0.95768064,-9.442731,2.0494366
1.181,1.0342951,-9.710881,1.9919758
1.201,1.187524,-9.615113,1.8387468
1.222,1.1492168,-9.672574,1.8387468
1.243,1.7429788,-9.576806,1.7046715
1.264,2.0685902,-9.749189,1.2258313
1.285,2.0685902,-9.749189,1.2258313
1.305,3.313575,-9.844957,0.6703764
1.327,3.7349546,-9.864111
1.348,4.7117887,-9.634267,-0.019153614
1.369,5.688623,-8.542511,0.24899697
1.389,4.462792,-8.638279,1.187524
1.41,1.4556745,-9.9790325,3.2369606
1.431,1.4556745,-9.9790325,3.2369606
1.452,0.9002198,-10.802638,4.750096
1.474,-3.160346,-11.779472,5.0757074
1.495,-3.160346,-11.779472,5.0757074
1.516,-2.413355,-12.105083
1.537,-3.2561142,-11.971008,3.5242648
1.558,-1.8579005,-11.358092,3.4859576
1.579,0.26815057,-10.381258,3.9456441
1.6,-0.82360536,-10.687716,3.6391864
1.621,-0.40222588,-10.151415,3.715801
1.642,1.9919758,-8.063671,2.9879637
1.663,2.528277,-7.7763667,2.413355
1.684,5.0757074,-7.967903,0.019153614
1.705,5.4779334,-7.5465236,-0.24899697
1.725,5.6694694,-7.163451,-0.24899697
1.746,6.876147,-6.435614,0.9193734
1.767,8.197746,-6.129156,1.4173673
1.788,8.197746,-6.129156,1.4173673
1.809,7.7380595,-7.7380595,-0.076614454
1.83,6.4547677,-7.431602,1.2449849
1.851,6.4547677,-7.431602,1.2449849
1.872,5.880159,-7.125144,0.61291564
1.894,6.684611,-6.5122285,0.5746084
1.914,7.067683,-6.090849,0.63206923
1.936,8.676586,-6.531382,-0.63206923
1.956,7.8912883,-6.818686,-0.82360536
1.977,4.8075566,-6.9719152,1.1109096
1.998,4.82671,-7.2017584,1.2449849
2.019,4.0797195,-7.661445,-0.30645782
2.04,8.638279,-8.00621,-2.9496565
2.06,6.435614,-8.00621,-1.4365209
2.081,5.5162406,-7.31668,-0.6512228
2.102,5.5162406,-7.31668,-0.6512228
2.123,4.750096,-7.182605,-1.1109096
2.144,3.7349546,-7.623138,-0.13407528
2.165,3.7349546,-7.623138,-0.13407528
2.186,4.098873,-8.638279,0.26815057
2.208,4.4819455,-8.197746,0.019153614
2.229,3.3901894,-8.082825,0.26815057
2.251,2.2984335,-7.8912883,0.7661445
2.272,2.432509,-8.868123,0.057460837
2.293,3.1220388,-9.270349,-0.593762
2.314,3.8881834,-8.350975,0.019153614
2.335,2.3367407,-9.38527,0.38307226
2.356,1.9728221,-9.538499,0.7469909
2.377,1.7621324,-9.270349,0.63206923
2.398,1.2641385,-8.408436,2.2218192
2.42,1.0534487,-8.197746,2.4516625
2.441,0.34476504,-10.400412,1.8004396
2.461,0.34476504,-10.400412,1.8004396
2.483,-2.5857377,-11.032481,3.2561142
2.504,-2.5857377,-11.032481,3.2561142
2.524,1.8004396,-8.848969,2.0494366
2.545,4.003105,-5.6503158,-0.61291564
2.566,4.003105,-5.6503158,-0.61291564
2.587,-7.6039844,-14.958972,-0.076614454
2.608,4.9416323,-13.3309145,6.1674633
2.629,6.761225,-10.572794,11.147403
2.651,5.228936,-5.8418517,-2.2984335
2.672,18.406622,-7.718906,-10.208876
2.693,15.935806,-9.078813,-4.692635
2.714,6.722918,-13.924677,-4.1754875
2.735,5.228936,-16.989254,0.34476504
2.757,4.5394063,-18.2917,3.9647977
2.777,0.80445176,-20.934898,9.825804
2.799,-2.0685902,-19.211073,10.706869
2.82,-5.535394,-15.859191,8.101978
2.84,-8.714894,-12.296619,-0.7661445
2.862,-20.78167,-14.614206,10.28549
2.883,5.1714754,-4.003105,-4.8075566
2.904,14.116213,-2.413355,-8.0445175
2.925,9.883265,-7.5465236,-13.618218
2.946,7.469909,-6.1100025,-12.392387
2.968,-14.844049,-10.706869,3.9264905
2.989,-14.844049,-10.706869,3.9264905
3.01,8.983045,-10.879252,-6.320692
3.031,18.157625,-7.9870567,-11.262324
3.052,18.157625,-7.9870567,-11.262324
3.073,3.8690298,-4.290409,2.183512
3.094,6.3398457,-1.1492168,-2.528277
3.119,10.342951,-1.5705962,-5.5162406
3.14,16.414646,1.0534487,-4.1180267
3.161,15.552733,-1.2641385,-4.692635
3.182,17.314865,-0.21068974,-3.0071173
3.203,12.756306,5.9567738,1.9345149
3.224,6.4547677,-19.230227,-2.6815057
3.245,6.4547677,-19.230227,-2.6815057
3.266,3.715801,-12.143391,9.672574
3.287,-13.637372,-9.844957,13.350068
3.308,-15.782577,-10.208876,10.228029
3.329,9.404424,-8.427589,-2.030283
3.35,4.2137947,-1.5514426,7.565677
3.371,-8.408436,-6.856993,5.688623
3.392,-20.934898,-15.2654295,-1.7046715
3.413,1.1492168,-26.163836,12.890382
3.434,20.858284,0.86191255,9.289502
3.454,4.0222588,-32.101456,-15.188815
3.475,16.75941,-2.96881,-13.541604
3.497,13.771447,-3.409343,-12.35408
3.518,13.771447,-3.409343,-12.35408
3.539,13.388375,-4.3861775,0.53630114
3.56,6.378153,-16.452953,1.1492168
3.581,6.378153,-16.452953,1.1492168
3.602,-9.442731,-23.807941,4.865018
3.624,-6.224924,-17.008408,5.094861
3.645,-8.657433,-15.782577,4.2329483
3.665,-14.173674,-14.690821,-1.532289
3.686,-12.143391,-10.01734,6.5696893
3.707,-8.408436,-9.902418,6.1674633
3.735,0.6512228,-8.542511,-4.9416323
3.756,12.277466,-11.990162,-13.369222
3.777,11.645396,-11.319785,-13.350068
3.797,17.429789,-10.687716,-12.756306
3.818,21.356277,-4.845864,-13.541604
3.839,21.030666,-2.6431985,-10.189722
3.86,10.994174,1.3215992,-0.4596867
3.881,3.6774936,-1.1109096,2.9879637
3.903,6.531382,-2.6048913,3.5817256
3.924,6.531382,-2.6048913,3.5817256
3.945,13.081918,-0.13407528,-4.1754875
3.966,12.852075,-3.6200328,0.17238252
3.989,-1.6089035,-7.814674,4.654328
4.01,4.194641,-14.901511,-1.781286
4.035,8.791509,-11.779472,-1.9153613
4.056,8.791509,-11.779472,-1.9153613
4.077,9.097966,-6.2632313,0.51714754
4.097,5.056554,-9.442731,0.4405331
4.118,5.056554,-9.442731,0.4405331
4.139,6.4547677,-8.293514,-4.098873
4.16,8.2169,-8.523357,-2.8347347
4.181,8.2169,-8.523357,-2.8347347
4.202,9.634267,-5.9759274,1.3024457
4.224,3.6774936,-7.9487495,0.70868367
4.246,-3.2561142,-9.65342,1.6855179
4.267,-9.232041,-11.511321,6.282385
4.289,-6.588843,-9.921572,6.7420716
4.309,-6.588843,-9.921572,6.7420716
4.33,-2.5091233,-9.59596,4.654328
4.351,-3.409343,-10.400412,4.865018
4.372,-4.82671,-13.139379,5.439626
4.393,-1.5514426,-15.571887,2.4708161
4.414,4.501099,-12.660538,-3.217807
4.436,14.595053,-0.21068974,-8.159439
4.456,13.599065,3.0454245,-5.152322
4.477,5.72693,-1.3215992,-2.3175871
4.498,11.18571,-5.6503158,-6.991069
4.519,10.898406,-7.9295955,2.8538883
4.539,3.6200328,-10.28549,3.3327286
4.56,9.232041,-7.220912,-0.6703764
4.583,11.147403,-7.852981,-0.93852705
4.603,9.232041,-5.93762,-0.4596867
4.624,12.852075,-1.4365209,2.3367407
4.645,11.856087,-1.5705962,3.2944214
4.666,4.2137947,-1.6855179,5.880159
4.687,8.025364,-5.6503158,-3.7924154
4.709,10.342951,-7.6805987,-5.2672434
4.729,7.852981,-5.554548,-1.9728221
4.75,7.852981,-5.554548,-1.9728221
4.771,-4.4436383,-14.192827,6.0525417
4.793,-3.0454245,-15.284583,3.2561142
4.814,3.2944214,-13.905523,-0.057460837
4.835,4.405331,-13.445836,0.4405331
4.856,8.025364,-13.101071,-1.2641385
4.876,-5.5737014,-11.856087,2.6431985
4.897,1.7046715,-11.779472,0.38307226
4.919,3.466804,-9.232041,1.8770541
4.94,3.466804,-9.232041,1.8770541
4.961,14.997279,-5.133168,7.354987
