Timestamp,X,Y,Z
3.665,1.5131354,-9.634267,1.5514426
3.686,1.4748282,-9.634267,1.6855179
3.713,1.4365209,-9.59596,1.7238251
3.734,1.6855179,-9.710881,1.7046715
3.754,1.7238251,-9.557652,1.8004396
3.775,1.4173673,-9.538499,1.9536685
3.796,1.4173673,-9.538499,1.9536685
3.817,1.2449849,-9.500192,1.8579005
3.838,0.9959879,-9.500192,1.8387468
3.859,0.93852705,-9.519345,1.8387468
3.88,1.3790601,-9.65342,1.8579005
3.901,1.0342951,-9.442731,1.9919758
3.926,0.82360536,-9.730036,1.9345149
3.947,1.2066776,-9.710881,1.7429788
3.971
3.992,1.6089035,-9.538499,1.4748282
4.012,1.6663643,-9.615113,1.6472107
4.033,1.9728221,-9.59596,1.5131354
4.054,2.0877438,-9.634267,1.4173673
4.075,2.2026656,-9.576806,1.4748282
4.097,2.1452045,-9.557652,1.4748282
4.118,2.1068974,-9.65342,1.4748282
4.138,2.1643581,-9.634267,1.3982137
4.16,1.781286,-9.59596
4.181,1.7429788,-9.65342,1.5131354
4.202,1.781286,-9.634267,1.4365209
4.223,1.7046715,-9.634267,1.5514426
4.244,1.5131354,-9.59596,1.6089035
4.265,1.3790601,-9.615113,1.5514426
4.286,1.3790601,-9.615113,1.5514426
4.307,1.3024457,-9.615113,1.5897498
4.328,1.283292,-9.65342,1.5897498
4.349,1.091756,-9.691728,1.532289
4.37,1.4556745,-9.65342,1.4556745
4.391,1.4748282,-9.615113,1.4748282
4.411,1.8387468,-9.557652,1.5705962
4.432,1.532289,-9.59596,1.6663643
4.453,1.3024457,-9.615113,1.5514426
4.475,1.2641385,-9.634267,1.5897498
4.496,1.2641385,-9.634267,1.5897498
4.517,1.4365209,-9.615113,1.5897498
4.538,1.4556745,-9.65342,1.6089035
4.559,1.4556745,-9.65342,1.6089035
4.58,1.7621324,-9.615113,1.532289
4.602,1.6280571,-9.576806,1.4748282
4.623,1.6280571,-9.576806,1.4748282
4.643,1.6280571,-9.59596,1.5705962
4.664,1.5131354,-9.576806,1.6089035
4.685,0.63206923,-9.9790325,1.1300632
4.706,1.4173673,-9.691728,1.2066776
4.727,1.4939818,-9.65342,1.3599066
4.748,1.3790601,-9.672574,1.3407528
4.769,1.4939818,-9.65342,1.4556745
4.789,1.4173673,-9.672574,1.4556745
4.81,1.2641385,-9.672574,1.4939818
4.832,1.2641385,-9.672574,1.4939818
4.853,1.3215992,-9.672574,1.3599066
4.874,1.3982137,-9.634267,1.4939818
4.895,1.3982137,-9.634267,1.4939818
4.917,1.3024457,-9.65342,1.7429788
4.938,0.97683424,-9.576806,1.8962077
4.959,0.97683424,-9.576806,1.8962077
4.979,0.593762,-9.615113,2.0685902
5.0,0.4596867,-9.65342,2.0877438
5.021,-0.076614454,-9.289502,2.2601264
5.042,1.0342951,-9.768343,1.9919758
5.063,1.5897498,-9.442731,1.781286
5.084,1.6472107,-9.404424,1.3599066
5.105,1.3024457,-9.500192,1.3407528
5.125,0.84275895,-9.481038,1.781286
5.148,0.26815057,-9.4618845,2.0685902
5.169,-1.1109096,-9.959879,2.3175871
5.19,-1.2641385,-9.691728,1.8579005
5.211,-1.2641385,-9.691728,1.8579005
5.232,1.9345149,-9.749189,0.076614454
5.252,2.3175871,-9.021352,-0.30645782
5.273,2.3175871,-9.021352,-0.30645782
5.294,4.501099,-9.557652,-1.2449849
5.316,8.370129,-9.787497,-1.5514426
5.337,11.722011,-9.136273,-2.5091233
5.358,13.982138,-9.519345,-2.5474305
5.378,13.311761,-10.170568,-3.1028852
5.4,13.809754,-9.80665,-2.7389667
5.421,9.921572,-7.259219,-3.8307226
5.442,9.9790325,-4.960786,-1.4939818
5.462,2.8347347,-5.497087,6.493075
5.483,-13.52245,-10.304644,5.0374002
5.504,-25.608381,-15.303737,1.8387468
5.525,-10.28549,-18.215086,5.2672434
5.546,5.8418517,-12.047623,6.9144545
5.567,4.194641,-17.468096,11.587935
5.588,-1.7238251,-12.220005,3.8690298
5.609,-1.7238251,-12.220005,3.8690298
5.63,8.523357,-6.7420716,-2.3942015
5.651,9.749189,-4.750096,-3.064578
5.672,9.749189,-4.750096,-3.064578
5.693,4.7309422,-5.9759274,-0.97683424
5.714,3.7924154,-5.0182467,-1.3982137
5.735,4.252102,-3.562572,-0.7469909
5.756,4.252102,-3.562572,-0.7469909
5.777,3.6008792,-5.72693,-1.1683704
5.798,4.5394063,-5.6694694,-2.3558943
5.819,5.0757074,-5.8610053,-2.2026656
5.841,7.354987,-5.72693,-3.9647977
5.862,10.898406,-7.4507556,-10.132261
5.883,10.898406,-5.4779334,-10.093954
5.904,8.599972,-0.4596867,1.6663643
5.924,11.089942,0.9002198,3.1411924
5.945,8.389282,-4.8841715,2.7389667
5.966,-0.21068974,-39.2266,14.920665
5.987,-0.21068974,-39.2266,14.920665
6.008,-3.2944214,0.51714754,21.452045
6.029,-25.608381,-18.904615,-19.747375
6.05,35.051113,2.2601264,11.66455
6.071,-4.5202527,-12.928689,2.8347347
6.092,-4.5202527,-12.928689,2.8347347
6.112,-10.457872,-9.404424,12.890382
6.134
6.154,0.22984335,-9.251195,6.9144545
6.175,-0.5746084,-7.412448,4.788403
6.197,0.5746084,-6.9719152,3.3901894
6.218,0.5746084,-6.9719152,3.3901894
6.239,1.1109096,-6.62715,2.6048913
6.259,0.22984335,-6.588843,2.7964275
6.28,0.019153614,-6.5122285,3.0071173
6.301,-0.95768064,-7.182605,2.7581203
6.322,-2.4516625,-7.7763667,2.9496565
6.343,-3.7541082,-9.097966,2.8730419
6.366,-3.064578,-9.136273,2.3942015
6.387,-1.1300632,-8.293514,2.3558943
6.409,-0.3256114,-8.370129,2.2026656
6.43,0.13407528,-8.48505,0.9959879
6.451,0.7852981,-7.967903,0.34476504
6.472,2.566584,-8.48505,0.30645782
6.492,2.566584,-8.48505,0.30645782
6.513,3.8498762,-8.619125,-0.22984335
6.534,5.439626,-9.423577,-0.49799395
6.555,5.439626,-9.423577,-0.49799395
6.576,4.2329483,-10.381258,-1.0726023
6.597,4.7309422,-10.477026,-0.9959879
6.617,4.865018,-9.940725,-0.36391863
6.638,5.1140146,-10.840945,0.72783726
6.659,4.9799395,-10.994174,0.86191255
6.68,4.9224787,-10.381258,1.5131354
6.7,4.9224787,-11.530475,0.114921674
6.721,3.6200328,-11.377246,0.53630114
6.742,2.2026656,-11.798626,0.24899697
6.763,2.2026656,-11.798626,0.24899697
6.784,0.2873042,-12.756306,0.7661445
6.806,-0.9193734,-10.668562,0.6512228
6.827,-0.9193734,-10.668562,0.6512228
6.848,-1.6472107,-9.097966,1.7429788
6.869,-2.8921955,-8.599972,2.5857377
6.89,-10.342951,-17.429789,4.7692494
6.914,-10.342951,-17.429789,4.7692494
6.935,3.7732618,-8.389282,4.098873
6.956,2.2409728,-8.523357,-2.5857377
6.977,5.152322,-10.228029,-1.7621324
6.999,6.7037644,-10.113108,-1.8004396
7.02,5.8418517,-10.01734,-0.6512228
7.041,1.781286,-9.155427,0.6895301
7.062,1.6280571,-9.4618845,-0.49799395
7.083,2.6048913,-9.404424,-0.5746084
7.104,1.0342951,-9.80665,-0.038307227
7.125,1.0342951,-9.80665,-0.038307227
7.146,1.4365209,-9.519345,0.34476504
7.167,1.6663643,-9.825804,-0.13407528
7.188,1.7046715,-9.557652,-0.15322891
7.209,1.0151415,-9.921572,0.5746084
7.23,0.019153614,-9.749189,1.5897498
7.25,-1.3407528,-10.055647,1.3790601
7.271,5.592855,-11.089942,0.6512228
7.292,7.7955203,-7.6805987,-0.34476504
7.313,4.903325,-8.082825,0.63206923
7.334
7.354,0.70868367,-9.519345,1.6855179
7.375,0.15322891,-9.136273,1.2641385
7.397,0.24899697,-9.346963,1.1300632
7.418,0.7469909,-10.01734,1.6663643
7.439,1.8387468,-9.308656,1.9728221
7.46,2.0877438,-9.672574,1.8195932
7.481,2.0877438,-9.672574,1.8195932
7.504,0.593762,-9.80665,1.5514426
7.525,0.6512228,-9.672574,1.6855179
7.546,1.3790601,-9.998186,1.5131354
7.567,-0.114921674,-8.523357,1.5897498
7.591,-1.0726023,-10.994174,2.126051
7.612,-1.0726023,-10.994174,2.126051
7.633,2.2218192,-9.346963,2.2601264
7.654,3.0071173,-9.576806,0.6703764
7.674,3.0071173,-9.576806,0.6703764
7.695,1.1300632,-9.557652,1.4939818
7.717,0.26815057,-9.883265,1.8004396
7.738,0.42137948,-9.844957,1.7238251
7.759,-0.49799395,-9.557652,1.6663643
7.781,0.019153614,-10.304644,2.0494366
7.802,0.593762,-9.883265,2.1452045
7.823,2.7964275,-9.538499,0.63206923
7.844,2.126051,-9.538499,0.9193734
7.865,1.4556745,-9.787497,1.2258313
7.886,0.593762,-9.844957,1.8004396
7.907,1.1492168,-9.749189,1.3599066
7.928,1.2449849,-9.768343,1.187524
7.949,1.2449849,-9.768343,1.187524
7.971,0.13407528,-9.902418,1.5705962
7.992,0.40222588,-9.710881,1.6089035
8.013,0.40222588,-9.710881,1.6089035
8.034,1.1109096,-9.710881,1.2449849
8.055,1.0151415,-9.768343,1.2449849
8.076,0.82360536,-9.787497,1.1492168
8.097,0.82360536,-9.787497,1.1492168
8.118,-0.038307227,-9.519345,2.8347347
8.139,-3.1794996,-11.18571,4.9224787
8.16,-3.1794996,-11.18571,4.9224787
8.18,0.51714754,-9.327809,2.126051
8.203,1.283292,-9.327809,1.2066776
8.224,1.283292,-9.327809,1.2066776
8.244,0.42137948,-9.730036,1.2641385
8.265,0.5554548,-9.787497,1.3599066
8.287,0.84275895,-9.768343,1.2066776
8.307,1.091756,-9.710881,1.187524
8.328,0.6703764,-9.749189,1.3982137
8.349,0.7469909,-9.825804,1.4556745
8.369,1.1492168,-9.691728,1.3024457
8.39,1.0151415,-9.710881,1.3599066
8.411,0.9002198,-9.672574,1.3407528
8.432,1.1683704,-9.730036,1.2258313
8.454,1.3215992,-9.691728,1.2641385
8.475,1.0342951,-9.710881,1.4365209
8.496,1.0342951,-9.710881,1.4365209
8.518,1.1300632,-9.672574,1.4365209
8.542,1.2258313,-9.691728,1.2066776
8.566,1.1492168,-9.730036,1.3790601
8.59,0.9959879,-9.710881,1.4365209
8.611,0.8810662,-9.691728,1.4365209
8.632,0.8810662,-9.691728,1.4365209
8.654,0.86191255,-9.730036,1.4173673
8.675,1.091756,-9.691728,1.3790601
8.695,1.1109096,-9.65342,1.4173673
8.718,1.1109096,-9.672574,1.4556745
8.739,1.2258313,-9.710881,1.3407528
8.76,1.2258313,-9.710881,1.3407528
8.781,0.9959879,-9.730036,1.5131354
8.802,1.0151415,-9.710881,1.5131354
8.823,1.0726023,-9.710881,1.4939818
8.844,1.1109096,-9.691728,1.3982137
8.865,1.0342951,-9.691728,1.4173673
8.886,1.0342951,-9.691728,1.4173673
8.906,0.97683424,-9.710881,1.4556745
8.927,1.0151415,-9.691728,1.4173673
8.948,1.1683704,-9.672574,1.3982137
8.969,1.0534487,-9.672574,1.3982137
8.99,1.0151415,-9.730036,1.3215992
9.011,1.0151415,-9.691728,1.4173673
9.032,1.1109096,-9.59596,1.187524
9.054,1.091756,-9.691728,1.7046715
9.075,1.1300632,-9.615113,1.3024457
9.096,1.3407528,-9.710881,1.3982137
9.117,1.2641385,-9.634267,1.4748282
9.138,1.2449849,-9.691728,1.4173673
9.158,1.283292,-9.710881,1.3599066
9.18,1.0726023,-9.749189,1.3407528
9.202,0.93852705,-9.768343,1.4556745
