Timestamp,X,Y,Z
1.984,1.2066776,-9.65342,1.781286
2.004,1.2066776,-9.65342,1.781286
2.025,1.0151415,-9.710881,1.8770541
2.047,1.2066776,-9.65342,1.8004396
2.068,1.1492168,-9.65342,1.7621324
2.089,0.7469909,-9.749189,1.7429788
2.11,0.9959879,-9.672574,1.7046715
2.131,1.1109096,-9.59596,1.8004396
2.151,1.0342951,-9.634267,1.7621324
2.172,1.1300632,-9.576806,1.8195932
2.193,1.1109096,-9.634267,1.8004396
2.214,0.95768064,-9.749189,1.7621324
2.235,1.0151415,-9.691728,1.6855179
2.256,1.0342951,-9.65342,1.7046715
2.277,0.9002198,-9.672574,1.7621324
2.301,1.1300632,-9.672574,1.7238251
2.323,1.1300632,-9.672574,1.7238251
2.345
2.366,0.97683424,-9.615113,1.6663643
2.387,1.2066776,-9.634267,1.7238251
2.408,1.3599066,-9.59596,1.7429788
2.429,1.2449849,-9.749189,1.8004396
2.451,1.2449849,-9.749189,1.8004396
2.472,0.9193734,-9.691728,1.7238251
2.493,0.9959879,-9.634267,1.781286
2.514,1.0151415,-9.691728,1.781286
2.535,1.091756,-9.615113,1.7621324
2.556,1.1492168,-9.691728,1.6663643
2.578,1.0342951,-9.710881,1.7621324
2.599,1.0342951,-9.710881,1.7621324
2.619,0.97683424,-9.691728,1.7621324
2.64,0.9002198,-9.710881,1.7429788
2.662,0.9002198,-9.710881,1.7429788
2.683,1.1683704,-9.691728,1.6089035
2.717,1.2641385,-9.65342,1.532289
2.738,1.532289,-9.576806,1.8770541
2.759,1.8387468,-9.576806,2.413355
2.78,2.2601264,-9.097966,2.4899697
2.8,0.26815057,-9.730036,2.528277
2.821,0.076614454,-9.691728,2.0685902
2.842,0.15322891,-9.844957,1.7429788
2.863,0.114921674,-9.672574,1.6089035
2.884,0.93852705,-9.730036,1.2641385
2.905,1.283292,-9.730036,1.1300632
2.926,2.030283,-9.634267,0.6512228
2.947,2.4516625,-9.844957,0.30645782
2.968,2.4516625,-9.9790325,-0.34476504
2.989,1.9728221,-9.825804,-0.36391863
3.009,2.3558943,-9.519345,0.4405331
3.03,2.1643581,-9.557652,0.70868367
3.051,1.3215992,-9.615113,1.7429788
3.072,0.97683424,-9.768343,1.9153613
3.093,-0.057460837,-10.113108,2.624045
3.114,-0.49799395,-14.729128,2.0685902
3.135,-0.49799395,-14.729128,2.0685902
3.156,1.1300632,-10.323797,3.0454245
3.177,-0.076614454,-10.821792,3.2944214
3.202,-2.6815057,-10.342951,1.8579005
3.223,0.30645782,-10.0748005,-1.2449849
3.244,11.741164,-4.960786,-4.060566
3.265,13.809754,-2.413355,-4.6734815
3.286,2.2601264,-4.0414124,-0.9959879
3.309,3.8498762,-12.507309,5.592855
3.33,1.7621324,-14.288595,7.6805987
3.351,-4.3095627
3.371,-2.528277,-9.730036,6.224924
3.393,-4.3287163,-10.55364,1.0726023
3.413,-6.9144545,-10.668562,2.432509
3.434,-2.6815057,-9.65342,3.4284966
3.455,0.019153614,-10.630255,4.003105
3.476,0.9959879
3.496,2.3175871,-9.538499,0.93852705
3.517,0.82360536,-9.787497,0.53630114
3.538,0.72783726,-9.844957,0.6703764
3.56,2.1452045,-9.519345,1.6472107
3.58,3.5434184,-9.366117,1.6089035
3.601,3.313575,-9.4618845,1.4939818
3.622,2.183512,-9.519345,1.0534487
3.642,1.6472107,-9.615113,1.091756
3.663,1.3407528,-9.500192,1.3790601
3.684,1.3215992,-9.538499,1.7621324
3.705,1.2066776,-9.634267,1.8962077
3.726,1.1492168,-9.634267,1.9728221
3.747,1.3599066,-9.65342,1.8387468
3.768,1.283292,-9.672574,1.8962077
3.789,1.283292,-9.557652,1.7429788
3.81,1.283292,-9.557652,1.7429788
3.831,2.777274,-9.251195,1.5705962
3.853,1.8579005,-9.4618845,1.9345149
3.874,1.8579005,-9.4618845,1.9345149
3.895,2.126051,-9.232041,1.4748282
3.916,1.8962077,-9.270349,1.5897498
3.937,1.8962077,-9.270349,1.5897498
3.961,2.126051,-9.59596,1.9919758
3.982,2.566584,-9.404424,1.9153613
4.003,2.528277,-9.4618845,1.9345149
4.024,1.9153613,-9.844957,1.3790601
4.046,1.2066776,-9.672574,1.1109096
4.067,0.70868367,-9.9790325,0.9002198
4.088,0.70868367,-9.9790325,0.9002198
4.109,0.36391863,-10.228029,0.70868367
4.13,0.51714754,-10.113108,0.4405331
4.151,0.51714754,-10.113108,0.4405331
4.172,1.9153613,-9.825804,0.72783726
4.193,2.7006595,-9.538499,0.63206923
4.214,2.3942015,-9.519345,0.80445176
4.236,1.9728221,-9.59596,1.3215992
4.257,1.7429788,-9.557652,1.3599066
4.278,1.2258313,-10.955867,-0.47884032
4.299,1.4939818,-9.155427,-0.5746084
4.319,1.6855179,-9.883265,1.6663643
4.34,2.777274,-9.442731,2.27928
4.361,2.528277,-9.270349,1.6472107
4.382,1.3024457,-9.500192,1.2641385
4.402,0.6512228,-9.65342,1.4748282
4.423,0.53630114,-9.634267,1.6089035
4.444,0.114921674,-9.921572,1.8387468
4.465,0.17238252,-9.65342,1.9345149
4.486,0.17238252,-9.80665,1.6472107
4.507,0.49799395,-9.749189,1.283292
4.528,0.6512228,-9.787497,1.2258313
4.549,0.7469909,-9.787497,1.2066776
4.569,2.3175871,-9.155427,1.3024457
4.59,1.1109096,-9.730036,0.4405331
4.611,2.0111294,-9.481038,0.8810662
4.632,2.815581,-9.155427,1.1109096
4.653,-1.1109096,-11.128249,1.4173673
4.674,-1.2641385,-10.208876,2.0111294
4.695,1.3024457,-9.481038,1.4365209
4.716,1.3215992,-9.136273,1.8195932
4.737
4.758,0.47884032,-9.500192,2.0494366
4.779,0.5554548,-10.01734,1.9536685
4.8,-0.4596867,-9.059659,1.187524
4.821,-0.4596867,-9.059659,1.187524
4.842,1.6472107,-10.208876,1.9345149
4.863,1.8770541,-9.749189,2.432509
4.884,1.9345149,-9.576806,4.3287163
4.904,0.97683424,-10.228029,0.34476504
4.926,0.9959879,-9.9790325,0.4405331
4.948,0.82360536,-9.730036,1.1300632
4.97,0.70868367,-9.864111,1.6663643
4.991,-0.13407528,-9.366117,1.8004396
5.012,-0.5554548,-9.615113,1.5897498
5.033,-1.2066776,-9.538499,1.9153613
5.054,-0.80445176,-9.4618845,1.6663643
5.075,-1.4939818,-9.289502,2.528277
5.096,-1.4939818,-9.289502,2.528277
5.117,-0.2873042,-9.251195,1.5705962
5.138,0.3256114,-9.423577,0.8810662
5.159,0.3256114,-9.423577,0.8810662
5.18,1.4556745,-9.4618845,1.532289
5.201,0.26815057,-9.691728,0.8810662
5.223,0.26815057,-9.691728,0.8810662
5.244,-0.076614454,-9.634267,1.532289
5.265,-0.114921674,-9.212888,1.7046715
5.286,-0.3256114,-9.327809,1.5131354
5.307,-0.63206923,-9.959879,0.97683424
5.328,-0.47884032,-9.902418,1.3407528
5.348,-0.057460837,-9.691728,0.82360536
5.369,-0.057460837,-9.691728,0.82360536
5.391,0.6512228,-9.730036,1.091756
5.411,0.6512228,-9.155427,1.3599066
5.432,0.61291564,-9.270349,0.95768064
5.455,-0.076614454,-9.270349,1.0151415
5.477,-0.038307227,-9.65342,1.4173673
5.498,-0.24899697,-9.615113,1.3407528
5.519,-0.4596867,-10.49618,1.0151415
5.541,-0.2873042,-9.959879,1.283292
5.562,-0.4405331,-9.844957,1.3599066
5.583,-0.4596867
5.603,-0.63206923,-10.821792,1.4748282
5.624,0.057460837,-10.093954,2.0111294
5.646,0.057460837,-10.093954,2.0111294
5.667,0.13407528,-9.710881,0.97683424
5.688,-0.3256114,-9.864111,1.0534487
5.709,-0.3256114,-9.864111,1.0534487
5.73,0.40222588,-9.825804,1.187524
5.751,0.9959879,-9.80665,1.2641385
5.771,0.51714754,-9.749189,1.3024457
5.792,0.72783726,-9.576806,1.1300632
5.813,0.80445176,-9.481038,1.1683704
5.835,0.86191255,-9.346963,1.1492168
5.855,0.6512228,-9.634267,1.3407528
5.876,0.7852981,-9.423577,1.5131354
5.897,0.53630114,-9.557652,1.0342951
5.92,0.49799395,-9.615113,1.4173673
5.941,0.93852705,-9.768343,1.3024457
5.962,1.1109096,-10.113108,1.3024457
5.983,-0.13407528,-9.864111,1.3982137
6.004,-0.5554548,-9.9790325,1.3407528
6.025,-0.22984335,-9.825804,1.6089035
6.046,-0.22984335,-9.825804,1.6089035
6.067,0.019153614,-9.844957,1.1109096
6.088,2.1452045,-9.921572,2.375048
6.109,2.1452045,-9.921572,2.375048
6.13,-0.019153614,-9.9790325,1.7621324
6.15,-0.114921674,-9.844957,1.6663643
6.171,-0.114921674,-9.844957,1.6663643
6.192,0.93852705,-9.65342,1.4748282
6.213,0.53630114,-9.691728,1.5514426
6.234,1.4173673,-9.576806,1.3599066
6.255,1.4556745,-9.825804,1.3790601
6.276,1.3407528,-9.730036,1.5705962
6.297,1.283292,-9.576806,1.4939818
6.318,1.187524,-9.557652,1.6280571
6.339,0.84275895,-9.59596,2.126051
6.361,0.49799395,-9.615113,2.3367407
6.382,0.26815057,-9.634267,2.2984335
6.403,0.17238252,-9.65342,2.3942015
6.424,0.49799395,-9.481038,2.7964275
6.445,0.6703764,-9.404424,2.8538883
6.466,1.091756,-9.404424,2.8347347
6.487,1.4173673,-9.442731,2.6815057
6.508,1.6472107,-9.404424,2.6048913
6.528,1.3407528,-9.4618845,2.566584
6.553,0.4405331,-9.615113,1.9728221
6.575,0.8810662,-9.327809,2.528277
6.595,0.4596867,-9.672574,2.4899697
6.616,0.7469909,-9.38527,2.8347347
6.638,0.40222588,-9.423577,3.0837317
6.659,0.4405331,-9.4618845,3.1411924
6.68,0.4405331,-9.4618845,3.1411924
6.701,1.187524,-9.270349,3.160346
6.722,1.5131354,-9.251195,2.9879637
6.743,1.4365209,-9.289502,3.0837317
6.764,0.9002198,-9.308656,3.466804
6.785,0.84275895,-9.327809,3.3327286
6.806,0.8810662,-9.308656,3.2561142
6.827,0.49799395,-9.308656,3.3327286
6.848,0.5746084,-9.308656,3.1986532
6.868,1.0726023,-9.423577,3.064578
6.889,1.3790601,-9.423577,3.0262709
6.91,1.4748282,-9.308656,2.8538883
6.931,1.4173673,-9.38527,2.719813
6.951,1.1492168,-9.404424,2.662352
6.972,0.7469909,-9.4618845,2.7964275
6.993,0.6512228,-9.481038,2.7389667
7.014,0.7469909,-9.481038,2.777274
7.035,0.86191255,-9.442731,2.7389667
7.055,0.9002198,-9.500192,2.7389667
7.076,1.0342951,-9.481038,2.5857377
7.097,0.8810662,-9.519345,2.413355
7.118,0.9002198,-9.519345,2.413355
7.138,0.8810662,-9.519345,2.566584
7.159,0.49799395,-9.538499,2.7006595
7.18,0.24899697,-9.500192,2.7581203
7.201,0.19153613,-9.519345,2.662352
7.221,0.36391863,-9.4618845,2.7006595
7.242,0.53630114,-9.500192,2.815581
7.263,0.5554548,-9.442731,2.8347347
7.284,0.7661445,-9.538499,2.7964275
7.305,0.80445176,-9.481038,2.6815057
7.326,0.7852981,-9.481038,2.6048913
7.347,0.84275895,-9.423577,2.6431985
7.368,0.6895301,-9.481038,2.719813
7.389,0.49799395,-9.4618845,2.7964275
7.41,0.13407528,-9.538499,3.217807
7.431,-0.057460837,-9.500192,3.0262709
7.452,0.038307227,-9.442731,3.0837317
7.473,-0.038307227,-9.423577,3.0837317
7.493,-0.15322891,-9.557652,3.0454245
7.514,0.076614454,-9.481038,2.8538883
7.536,0.49799395,-9.500192,2.6815057
7.557,0.70868367,-9.4618845,2.6815057
7.578,0.7661445,-9.519345,2.624045
7.599,0.86191255,-9.538499,2.566584
7.62,0.9193734,-9.442731,2.528277
7.641,0.53630114,-9.557652,2.6431985
7.662,0.34476504,-9.442731,2.815581
7.684,0.2873042,-9.481038,2.9879637
7.705,0.26815057,-9.442731,3.0262709
7.726,0.36391863,-9.423577,3.0262709
7.747,0.40222588,-9.423577,2.9496565
7.767,0.53630114,-9.423577,2.96881
7.788,0.6512228,-9.423577,2.9305027
7.809,0.6512228,-9.423577,2.9305027
7.83,0.6703764,-9.423577,2.8347347
7.851,0.7469909,-9.423577,2.8347347
7.872,0.7469909,-9.423577,2.8347347
7.893,0.63206923,-9.500192,2.815581
7.914,0.61291564,-9.442731,2.815581
7.935,0.5746084,-9.481038,2.8347347
7.955,0.5554548,-9.481038,2.911349
7.976,0.593762,-9.404424,2.8730419
7.997,0.61291564,-9.4618845,2.8730419
8.018,0.53630114,-9.423577,2.8538883
8.038,0.593762,-9.442731,2.8347347
8.059,0.70868367,-9.442731,2.777274
8.08,0.6895301,-9.4618845,2.7964275
8.1,0.7469909,-9.423577,2.7964275
8.121,0.72783726,-9.481038,2.7964275
8.142,0.6703764,-9.404424,2.7964275
8.163,0.61291564,-9.519345,2.8730419
8.184,0.5554548,-9.442731,2.8347347
8.205,0.49799395,-9.500192,2.8347347
8.226,0.51714754,-9.4618845,2.815581
8.247,0.5554548,-9.481038,2.7964275
8.268,0.5746084,-9.481038,2.815581
8.288,0.70868367,-9.481038,2.7964275
8.309,0.72783726,-9.404424,2.7581203
8.33,0.70868367,-9.4618845,2.777274
8.352,0.5746084,-9.404424,2.8921955
8.373,0.53630114,-9.481038,2.8730419
8.394,0.5746084,-9.481038,2.8538883
8.417,0.5746084,-9.4618845,2.8347347
8.438,0.5554548,-9.442731,2.8538883
8.459,0.53630114,-9.4618845,2.8347347
8.48,0.6895301,-9.481038,2.7964275
8.501,0.70868367,-9.4618845,2.7964275
8.521,0.7469909,-9.423577,2.7964275
8.542,0.5746084,-9.442731,2.911349
8.563,0.5746084,-9.442731,2.911349
8.59,0.4596867,-9.4618845,2.8730419
8.611,0.49799395,-9.481038,2.815581
8.632,0.49799395,-9.481038,2.815581
8.655,0.6512228,-9.423577,2.777274
8.678,0.80445176,-9.481038,2.8347347
8.699,0.80445176,-9.481038,2.8347347
8.72,0.6703764,-9.4618845,2.9305027
8.741,0.61291564,-9.423577,2.815581
